{0,55,28,34,1282,150,65,50,55,50,0,},
{0,59,29,36,1350,200,72,55,61,55,0,},
{0,62,31,38,1431,250,78,60,66,60,0,},
{0,66,32,40,1539,300,85,65,72,65,0,},
{0,71,35,43,1633,350,91,70,77,70,0,},
{0,76,37,46,1755,400,98,75,83,75,0,},
{0,82,40,50,1890,450,104,80,88,80,0,},
{0,87,43,53,2011,500,111,85,94,85,0,},
{0,94,46,57,2173,550,117,90,99,90,0,},
{0,101,49,61,2322,600,124,95,105,95,0,},
{0,108,53,66,2497,650,130,100,110,100,0,},
{0,116,56,70,2673,700,137,105,116,105,0,},
{0,125,61,76,2875,750,143,110,121,110,0,},
{0,134,65,81,3078,800,150,115,127,115,0,},
{0,142,69,86,3280,850,156,120,132,120,0,},
{0,152,74,92,3510,900,163,125,138,125,0,},
{0,162,79,98,3739,950,169,130,143,130,0,},
{0,172,84,104,3969,1000,176,135,149,135,0,},
{0,183,89,111,4225,1050,182,140,154,140,0,},
{0,194,95,118,4482,1100,189,145,160,145,0,},
{0,206,100,125,4765,1150,195,150,165,150,0,},
{0,218,106,132,5035,1200,202,155,171,155,0,},
{0,230,112,140,5319,1250,208,160,176,160,0,},
{0,244,119,148,5629,1300,215,165,182,165,0,},
{0,257,125,156,5926,1350,221,170,187,170,0,},
{0,271,132,164,6264,1400,228,175,193,175,0,},
{0,285,139,173,6588,1450,234,180,198,180,0,},
{0,300,146,182,6925,1500,241,185,204,185,0,},
{0,315,153,191,7276,1550,247,190,209,190,0,},
{0,330,160,200,7641,1600,254,195,215,195,0,},
{0,346,168,210,7992,1650,260,200,220,200,0,},
{0,362,176,220,8370,1700,267,205,226,205,0,},
{0,379,184,230,8748,1750,273,210,231,210,0,},
{0,395,192,240,9139,1800,280,215,237,215,0,},
{0,413,200,250,9544,1850,286,220,242,220,0,},
{0,431,209,261,9949,1900,293,225,248,225,0,},
{0,449,218,272,10381,1950,299,230,253,230,0,},
{0,468,228,284,10813,2000,306,235,259,235,0,},
{0,487,236,295,11245,2050,312,240,264,240,0,},
{0,505,245,306,11677,2100,319,245,270,245,0,},
{0,525,255,318,12136,2150,325,250,275,250,0,},
{0,546,265,331,12622,2200,332,255,281,255,0,},
{0,566,275,343,13081,2250,338,260,286,260,0,},
{0,587,285,356,13554,2300,345,265,292,265,0,},
{0,609,296,369,14067,2350,351,270,297,270,0,},
{0,630,306,382,14553,2400,358,275,303,275,0,},
{0,652,316,395,15052,2450,364,280,308,280,0,},
{0,675,328,409,15592,2500,371,285,314,285,0,},
{0,698,339,423,16132,2550,377,290,319,290,0,},
{0,721,350,437,16659,2600,384,295,325,295,0,},
{0,744,361,451,17199,2650,390,300,330,300,0,},
{0,768,373,466,17752,2700,397,305,336,305,0,},
{0,792,384,480,18319,2750,403,310,341,310,0,},
{0,818,397,496,18900,2800,410,315,347,315,0,},
{0,842,408,510,19453,2850,416,320,352,320,0,},
{0,868,421,526,20074,2900,423,325,358,325,0,},
{0,894,434,542,20655,2950,429,330,363,330,0,},
{0,920,447,558,21262,3000,436,335,369,335,0,},
{0,946,460,574,21870,3050,442,340,374,340,0,},
{0,974,472,590,22504,3100,449,345,380,345,0,},
{0,1001,486,607,23139,3150,455,350,385,350,0,},
{0,1029,500,624,23787,3200,462,355,391,355,0,},
{0,1056,512,640,24421,3250,468,360,396,360,0,},
{0,1085,527,658,25083,3300,475,365,402,365,0,},
{0,1114,540,675,25744,3350,481,370,407,370,0,},
{0,1143,555,693,26419,3400,488,375,413,375,0,},
{0,1173,569,711,27108,3450,494,380,418,380,0,},
{0,1203,584,729,27796,3500,501,385,424,385,0,},
{0,1234,599,748,28512,3550,507,390,429,390,0,},
{0,1264,613,766,29227,3600,514,395,435,395,0,},
{0,1295,628,785,29929,3650,520,400,440,400,0,},
{0,1327,644,804,30672,3700,527,405,446,405,0,},
{0,1358,659,823,31387,3750,533,410,451,410,0,},
{0,1391,675,843,32143,3800,540,415,457,415,0,},
{0,1423,690,862,32886,3850,546,420,462,420,0,},
{0,1456,706,882,33642,3900,553,425,468,425,0,},
{0,1490,723,903,34438,3950,559,430,473,430,0,},
{0,1523,739,923,35194,4000,566,435,479,435,0,},
{0,1557,756,944,35991,4050,572,440,484,440,0,},
{0,1591,772,964,36774,4100,579,445,490,445,0,},
{0,1626,789,986,37584,4150,585,450,495,450,0,},
{0,1661,806,1007,38394,4200,592,455,501,455,0,},
{0,1697,823,1028,39217,4250,598,460,506,460,0,},
{0,1733,840,1050,40054,4300,605,465,512,465,0,},
{0,1769,858,1072,40891,4350,611,470,517,470,0,},
{0,1806,876,1094,41728,4400,618,475,523,475,0,},
{0,1842,893,1116,42565,4450,624,480,528,480,0,},
{0,1879,912,1139,43429,4500,631,485,534,485,0,},
{0,1917,930,1162,44293,4550,637,490,539,490,0,},
{0,1955,948,1185,45184,4600,644,495,545,495,0,},
{0,1994,967,1208,46075,4650,650,500,550,500,0,},
{0,2032,986,1232,46966,4700,657,505,556,505,0,},
{0,2072,1005,1256,47884,4750,663,510,561,510,0,},
{0,2110,1024,1279,48775,4800,670,515,567,515,0,},
{0,2151,1044,1304,49720,4850,676,520,572,520,0,},
{0,2191,1063,1328,50625,4900,683,525,578,525,0,},
{0,2231,1082,1352,51570,4950,689,530,583,530,0,},
{0,2272,1102,1377,52515,5000,696,535,589,535,0,},
{0,2314,1122,1402,53473,5050,702,540,594,540,0,},
{0,2354,1142,1427,54418,5100,709,545,600,545,0,},
