{90,0,60,48,986,135,50,65,55,50,0,},
{95,0,63,50,1041,180,55,72,61,55,0,},
{99,0,66,53,1085,225,60,78,66,60,0,},
{104,0,69,55,1139,270,65,85,72,65,0,},
{110,0,73,58,1205,315,70,91,77,70,0,},
{116,0,77,62,1271,360,75,98,83,75,0,},
{123,0,82,66,1347,405,80,104,88,80,0,},
{131,0,87,70,1607,450,85,111,94,85,0,},
{138,0,92,74,1693,495,90,117,99,90,0,},
{147,0,98,78,1804,540,95,124,105,95,0,},
{156,0,104,83,1914,585,100,130,110,100,0,},
{167,0,111,89,2049,630,105,137,116,105,0,},
{177,0,118,94,2296,675,110,143,121,110,0,},
{188,0,125,100,2438,720,115,150,127,115,0,},
{200,0,133,106,2594,765,120,156,132,120,0,},
{212,0,141,113,2750,810,125,163,138,125,0,},
{225,0,150,120,3048,855,130,169,143,130,0,},
{239,0,159,127,3238,900,135,176,149,135,0,},
{252,0,168,134,3414,945,140,182,154,140,0,},
{267,0,178,142,3805,990,145,189,160,145,0,},
{282,0,188,150,4018,1035,150,195,165,150,0,},
{299,0,199,159,4261,1080,155,202,171,155,0,},
{315,0,210,168,4530,1125,160,208,176,160,0,},
{332,0,221,177,4775,1170,165,215,182,165,0,},
{350,0,233,186,5033,1215,170,221,187,170,0,},
{368,0,245,196,5312,1260,175,228,193,175,0,},
{387,0,258,206,5586,1305,180,234,198,180,0,},
{407,0,271,217,5875,1350,185,241,204,185,0,},
{426,0,284,227,6165,1395,190,247,209,190,0,},
{447,0,298,238,6468,1440,195,254,215,195,0,},
{468,0,312,250,6772,1485,200,260,220,200,0,},
{491,0,327,262,7122,1530,205,267,226,205,0,},
{513,0,342,274,7441,1575,210,273,231,210,0,},
{536,0,357,286,7846,1620,215,280,237,215,0,},
{560,0,373,298,8197,1665,220,286,242,220,0,},
{584,0,389,311,8548,1710,225,293,248,225,0,},
{609,0,406,325,8946,1755,230,299,253,230,0,},
{635,0,423,338,9328,1800,235,306,259,235,0,},
{660,0,440,352,9695,1845,240,312,264,240,0,},
{687,0,458,366,10117,1890,245,319,270,245,0,},
{714,0,476,381,10515,1935,250,325,275,250,0,},
{743,0,495,396,10942,1980,255,332,281,255,0,},
{771,0,514,411,11381,2025,260,338,286,260,0,},
{800,0,533,426,11809,2070,265,345,292,265,0,},
{830,0,553,442,12361,2115,270,351,297,270,0,},
{860,0,573,458,12808,2160,275,358,303,275,0,},
{891,0,594,475,13317,2205,280,364,308,280,0,},
{923,0,615,492,13795,2250,285,371,314,285,0,},
{954,0,636,509,14293,2295,290,377,319,290,0,},
{987,0,658,526,14788,2340,295,384,325,295,0,},
{1020,0,680,544,15318,2385,300,390,330,300,0,},
{1055,0,703,562,15982,2430,305,397,336,305,0,},
{1089,0,726,581,16497,2475,310,403,341,310,0,},
{1124,0,749,599,17087,2520,315,410,347,315,0,},
{1160,0,773,618,17634,2565,320,416,352,320,0,},
{1196,0,797,638,18225,2610,325,423,358,325,0,},
{1233,0,822,658,18789,2655,330,429,363,330,0,},
{1271,0,847,678,19413,2700,335,436,369,335,0,},
{1308,0,872,698,20150,2745,340,442,374,340,0,},
{1347,0,898,718,20750,2790,345,449,380,345,0,},
{1386,0,924,739,21424,2835,350,455,385,350,0,},
{1427,0,951,761,22058,2880,355,462,391,355,0,},
{1467,0,978,782,22730,2925,360,468,396,360,0,},
{1508,0,1005,804,23365,2970,365,475,402,365,0,},
{1550,0,1033,826,24071,3015,370,481,407,370,0,},
{1592,0,1061,849,24932,3060,375,488,413,375,0,},
{1635,0,1090,872,25605,3105,380,494,418,380,0,},
{1679,0,1119,895,26383,3150,385,501,424,385,0,},
{1722,0,1148,918,27058,3195,390,507,429,390,0,},
{1767,0,1178,942,27831,3240,395,514,435,395,0,},
{1812,0,1208,966,28539,3285,400,520,440,400,0,},
{1859,0,1239,991,29345,3330,405,527,446,405,0,},
{1905,0,1270,1016,30321,3375,410,533,451,410,0,},
{1952,0,1301,1041,31069,3420,415,540,457,415,0,},
{2000,0,1333,1066,31939,3465,420,546,462,420,0,},
{2048,0,1365,1092,32705,3510,425,553,468,425,0,},
{2097,0,1398,1118,33565,3555,430,559,473,430,0,},
{2147,0,1431,1145,34365,3600,435,566,479,435,0,},
{2196,0,1464,1171,35226,3645,440,572,484,440,0,},
{2247,0,1498,1198,36340,3690,445,579,490,445,0,},
{2298,0,1532,1226,37165,3735,450,585,495,450,0,},
{2351,0,1567,1254,38022,3780,455,592,501,455,0,},
{2403,0,1602,1282,38989,3825,460,598,506,460,0,},
{2456,0,1637,1310,39849,3870,465,605,512,465,0,},
{2510,0,1673,1338,40725,3915,470,611,517,470,0,},
{2564,0,1709,1367,41696,3960,475,618,523,475,0,},
{2619,0,1746,1397,42590,4005,480,624,528,480,0,},
{2675,0,1783,1426,43501,4050,485,631,534,485,0,},
{2730,0,1820,1456,44491,4095,490,637,539,490,0,},
{2787,0,1858,1486,45786,4140,495,644,545,495,0,},
{2844,0,1896,1517,46723,4185,500,650,550,500,0,},
{2903,0,1935,1548,47692,4230,505,657,556,505,0,},
{2961,0,1974,1579,48801,4275,510,663,561,510,0,},
{3020,0,2013,1610,49773,4320,515,670,567,515,0,},
{3080,0,2053,1642,50762,4365,520,676,572,520,0,},
{3140,0,2093,1674,51866,4410,525,683,578,525,0,},
{3201,0,2134,1707,52874,4455,530,689,583,530,0,},
{3263,0,2175,1740,53898,4500,535,696,589,535,0,},
{3324,0,2216,1773,55022,4545,540,702,594,540,0,},
{3387,0,2258,1806,56065,4590,545,709,600,545,0,},
