--野外怪物经验限制
--从1级开始配置，每一行配置玩家每个等级对应不同vip的每日刷怪获得经验上限
--每行vipmaxlevel+1个，第一个是vip0
worldexplimit =
{
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{290000,319000,348000,377000,406000,435000,464000,522000,580000,675700,771400,771400},
{300000,330000,360000,390000,420000,450000,480000,540000,600000,699000,798000,798000},
{310000,341000,372000,403000,434000,465000,496000,558000,620000,722300,824600,824600},
{330000,363000,396000,429000,462000,495000,528000,594000,660000,768900,877800,877800},
{340000,374000,408000,442000,476000,510000,544000,612000,680000,792200,904400,904400},
{350000,385000,420000,455000,490000,525000,560000,630000,700000,815500,931000,931000},
{360000,396000,432000,468000,504000,540000,576000,648000,720000,838800,957600,957600},
{380000,418000,456000,494000,532000,570000,608000,684000,760000,885400,1010800,1010800},
{390000,429000,468000,507000,546000,585000,624000,702000,780000,908700,1037400,1037400},
{400000,440000,480000,520000,560000,600000,640000,720000,800000,932000,1064000,1064000},
{410000,451000,492000,533000,574000,615000,656000,738000,820000,955300,1090600,1090600},
{430000,473000,516000,559000,602000,645000,688000,774000,860000,1001900,1143800,1143800},
{440000,484000,528000,572000,616000,660000,704000,792000,880000,1025200,1170400,1170400},
{450000,495000,540000,585000,630000,675000,720000,810000,900000,1048500,1197000,1197000},
{460000,506000,552000,598000,644000,690000,736000,828000,920000,1071800,1223600,1223600},
{480000,528000,576000,624000,672000,720000,768000,864000,960000,1118400,1276800,1276800},
{490000,539000,588000,637000,686000,735000,784000,882000,980000,1141700,1303400,1303400},
{500000,550000,600000,650000,700000,750000,800000,900000,1000000,1165000,1330000,1330000},
{510000,561000,612000,663000,714000,765000,816000,918000,1020000,1188300,1356600,1356600},
{530000,583000,636000,689000,742000,795000,848000,954000,1060000,1234900,1409800,1409800},
{540000,594000,648000,702000,756000,810000,864000,972000,1080000,1258200,1436400,1436400},
{550000,605000,660000,715000,770000,825000,880000,990000,1100000,1281500,1463000,1463000},
{560000,616000,672000,728000,784000,840000,896000,1008000,1120000,1304800,1489600,1489600},
{580000,638000,696000,754000,812000,870000,928000,1044000,1160000,1351400,1542800,1542800},
{590000,649000,708000,767000,826000,885000,944000,1062000,1180000,1374700,1569400,1569400},
{600000,660000,720000,780000,840000,900000,960000,1080000,1200000,1398000,1596000,1596000},
{620000,682000,744000,806000,868000,930000,992000,1116000,1240000,1444600,1649200,1649200},
{630000,693000,756000,819000,882000,945000,1008000,1134000,1260000,1467900,1675800,1675800},
{640000,704000,768000,832000,896000,960000,1024000,1152000,1280000,1491200,1702400,1702400},
{650000,715000,780000,845000,910000,975000,1040000,1170000,1300000,1514500,1729000,1729000},
{670000,737000,804000,871000,938000,1005000,1072000,1206000,1340000,1561100,1782200,1782200},
{680000,748000,816000,884000,952000,1020000,1088000,1224000,1360000,1584400,1808800,1808800},
{690000,759000,828000,897000,966000,1035000,1104000,1242000,1380000,1607700,1835400,1835400},
{710000,781000,852000,923000,994000,1065000,1136000,1278000,1420000,1654300,1888600,1888600},
{720000,792000,864000,936000,1008000,1080000,1152000,1296000,1440000,1677600,1915200,1915200},
{730000,803000,876000,949000,1022000,1095000,1168000,1314000,1460000,1700900,1941800,1941800},
{740000,814000,888000,962000,1036000,1110000,1184000,1332000,1480000,1724200,1968400,1968400},
{760000,836000,912000,988000,1064000,1140000,1216000,1368000,1520000,1770800,2021600,2021600},
{770000,847000,924000,1001000,1078000,1155000,1232000,1386000,1540000,1794100,2048200,2048200},
{780000,858000,936000,1014000,1092000,1170000,1248000,1404000,1560000,1817400,2074800,2074800},
{800000,880000,960000,1040000,1120000,1200000,1280000,1440000,1600000,1864000,2128000,2128000},
{810000,891000,972000,1053000,1134000,1215000,1296000,1458000,1620000,1887300,2154600,2154600},
{820000,902000,984000,1066000,1148000,1230000,1312000,1476000,1640000,1910600,2181200,2181200},
{830000,913000,996000,1079000,1162000,1245000,1328000,1494000,1660000,1933900,2207800,2207800},
{850000,935000,1020000,1105000,1190000,1275000,1360000,1530000,1700000,1980500,2261000,2261000},
{860000,946000,1032000,1118000,1204000,1290000,1376000,1548000,1720000,2003800,2287600,2287600},
{870000,957000,1044000,1131000,1218000,1305000,1392000,1566000,1740000,2027100,2314200,2314200},
{890000,979000,1068000,1157000,1246000,1335000,1424000,1602000,1780000,2073700,2367400,2367400},
{900000,990000,1080000,1170000,1260000,1350000,1440000,1620000,1800000,2097000,2394000,2394000},
{910000,1001000,1092000,1183000,1274000,1365000,1456000,1638000,1820000,2120300,2420600,2420600},
{930000,1023000,1116000,1209000,1302000,1395000,1488000,1674000,1860000,2166900,2473800,2473800},
{940000,1034000,1128000,1222000,1316000,1410000,1504000,1692000,1880000,2190200,2500400,2500400},
{950000,1045000,1140000,1235000,1330000,1425000,1520000,1710000,1900000,2213500,2527000,2527000},
{960000,1056000,1152000,1248000,1344000,1440000,1536000,1728000,1920000,2236800,2553600,2553600},
{980000,1078000,1176000,1274000,1372000,1470000,1568000,1764000,1960000,2283400,2606800,2606800},
{990000,1089000,1188000,1287000,1386000,1485000,1584000,1782000,1980000,2306700,2633400,2633400},
{1000000,1100000,1200000,1300000,1400000,1500000,1600000,1800000,2000000,2330000,2660000,2660000},
{1020000,1122000,1224000,1326000,1428000,1530000,1632000,1836000,2040000,2376600,2713200,2713200},
{1030000,1133000,1236000,1339000,1442000,1545000,1648000,1854000,2060000,2399900,2739800,2739800},
{1040000,1144000,1248000,1352000,1456000,1560000,1664000,1872000,2080000,2423200,2766400,2766400},
{1060000,1166000,1272000,1378000,1484000,1590000,1696000,1908000,2120000,2469800,2819600,2819600},
{1070000,1177000,1284000,1391000,1498000,1605000,1712000,1926000,2140000,2493100,2846200,2846200},
{1080000,1188000,1296000,1404000,1512000,1620000,1728000,1944000,2160000,2516400,2872800,2872800},
{1100000,1210000,1320000,1430000,1540000,1650000,1760000,1980000,2200000,2563000,2926000,2926000},
{1110000,1221000,1332000,1443000,1554000,1665000,1776000,1998000,2220000,2586300,2952600,2952600},
